BRAND,COLOUR,CONDITION,CONTRACT,MEMORY,MOBOS,MODEL,PRICE
Motorola,red,good,Unlocked,32,android,7 PLUS,$100 
Samsung,silver,excellent,Unlocked,128,android,8,$135 
Samsung,black,fair,Unlocked,32,android,S7,$140 
Htc,red,good,Sprint,128,android,HERO SPRINT,$100 
Apple,gold,like new,Unlocked,64,apple iOS,6s plus,$135 
Htc,red,excellent,Unlocked,8,android,7 Plus,$150 
Apple,unknow,excellent,Unlocked,64,apple iOS,iPhone 8 Plus,$400 
Apple,silver,excellent,Unlocked,64,apple iOS,7 plus,$120 
Samsung,gold,like new,At&t,64,android,s8 plus,$260 
Apple,black,like new,Unlocked,64,apple iOS,iphone 8,$275 
Apple,gray,excellent,Verizon,64,apple iOS,6 PLUS,$150 
Samsung,rose,excellent,Unlocked,32,android,Galaxy S9,$150 
Apple,black,Unknown,Unlocked,64,apple iOS,Iphone 11,$725 
Apple,unknow,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$399 
Apple,unknow,like new,At&t,256,apple iOS,IPHONE 7 PLUS,$350 
Apple,blue,like new,T-Mobile,8,apple iOS,Iphone X,$40 
Apple,unknow,like new,Verizon,64,apple iOS,iphone 8,$425 
Apple,silver,Unknown,At&t,64,apple iOS,Iphone X,$750 
Apple,unknow,like new,Unlocked,128,apple iOS,IPHONE 7,$300 
Apple,black,like new,Verizon,256,apple iOS,IPHONE 7 PLUS,$375 
Huawei,red,excellent,At&t,128,android,N950U,$200 
Samsung,gray,like new,Unlocked,64,android,XS,$240 
Lg,red,excellent,Unlocked,64,android,V20,$130 
Apple,black,excellent,Unlocked,128,apple iOS,IPHONE 7 PLUS,$350 
Lg,rose,like new,Unlocked,32,android,G7,$65 
Apple,black,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$490 
Apple,gold,like new,Unlocked,32,apple iOS,IPHONE 6S,$175 
Apple,unknow,like new,Unlocked,64,apple iOS,iphone 8,$425 
Lg,white,like new,Unlocked,64,android,PIXEL 3,$170 
Apple,black,like new,Unlocked,128,apple iOS,IPHONE 6S,$120 
Apple,unknow,like new,Unlocked,64,apple iOS,iphone 8,$380 
Apple,silver,like new,Verizon,32,apple iOS,G7 Supra,$70 
Apple,gray,like new,At&t,128,apple iOS,IPHONE 6S,$100 
Apple,black,like new,Unlocked,32,apple iOS,IPHONE 6S,$100 
Samsung,white,excellent,Unlocked,128,android,S10,$375 
Apple,white,good,Unlocked,64,apple iOS,IPHONE 6S,$160 
Samsung,unknow,excellent,T-Mobile,128,android,Note 8,$320 
Apple,black,like new,Unlocked,256,apple iOS,IPHONE 6S,$120 
Apple,unknow,Unknown,Unlocked,64,apple iOS,Iphone X,$500 
Samsung,unknow,Unknown,At&t,0,android,samsung one,$1000 
Apple,unknow,Unknown,Unlocked,512,apple iOS,xs max,$900 
Apple,gold,like new,T-Mobile,32,apple iOS,IPHONE 7,$230 
Apple,unknow,Unknown,Unlocked,256,apple iOS,iPhone 8 Plus,$450 
One Plus,black,good,Unlocked,64,android,A3000,$200 
One Plus,silver,like new,Unlocked,64,android,Pixel 3XL,$170 
Apple,silver,like new,Unlocked,256,apple iOS,xs max,$950 
Apple,white,like new,Unlocked,0,apple iOS,IPHONE 7 PLUS,$250 
Apple,silver,Unknown,Unlocked,256,apple iOS,Iphone X,$575 
Apple,unknow,excellent,Unlocked,128,apple iOS,IPHONE 6S,$300 
Samsung,gray,like new,Unlocked,16,android,S8,$80 
Apple,silver,excellent,Unlocked,512,apple iOS,xs max,$1099 
Apple,red,like new,Unlocked,64,apple iOS,iphone 8,$450 
Apple,unknow,like new,Unlocked,64,apple iOS,iphone 8,$350 
Apple,black,like new,Unlocked,256,apple iOS,Iphone X,$60 
Apple,unknow,good,Unlocked,128,apple iOS,IPHONE 7 PLUS,$300 
Apple,unknow,Unknown,Unlocked,512,apple iOS,xs max,$1100 
Samsung,unknow,excellent,T-Mobile,256,android,s9,$300 
Lg,gold,like new,Sprint,32,android,Optimus,$40 
Apple,Grey,like new,At&t,256,apple iOS,XS,$750 
Apple,Grey,like new,Unlocked,256,apple iOS,xs max,$850 
Apple,unknow,like new,Unlocked,64,apple iOS,iphone 8,$450 
Apple,unknow,Unknown,Unlocked,64,apple iOS,iphone 8,$450 
Samsung,unknow,like new,Unlocked,64,android,Note 10,$300 
Apple,unknow,fair,Unlocked,0,apple iOS,XR,$450 
Apple,black,like new,T-Mobile,128,apple iOS,IPHONE 7 PLUS,$200 
Lg,white,good,T-Mobile,64,android,Pixel XL 3,$200 
Samsung,black,like new,Unlocked,64,android,XS Max,$250 
Apple,gold,Unknown,Unlocked,64,apple iOS,xs max,$800 
Google,black,like new,T-Mobile,64,android,pixel 3,$325 
Lg,white,excellent,Unlocked,64,android,T-Mobile UNLOCKED,$130 
Motorola,blue,like new,Unlocked,32,android,G7,$120 
Apple,gold,excellent,Unlocked,32,apple iOS,IPHONE 6S,$250 
Apple,gray,Unknown,At&t,256,apple iOS,Iphone X,$525 
Nokia,gray,good,At&t,128,other,6750,$100 
Apple,black,like new,Unlocked,64,apple iOS,IPHONE 7,$200 
Apple,silver,Unknown,Unlocked,256,apple iOS,Iphone X,$530 
Apple,unknow,Unknown,Unlocked,256,apple iOS,xs max,$850 
Apple,gray,like new,T-Mobile,32,apple iOS,IPHONE 7 PLUS,$250 
Apple,gray,excellent,At&t,32,apple iOS,Iphone X,$200 
Apple,gold,good,T-Mobile,128,apple iOS,IPHONE 7 PLUS,$315 
Apple,black,excellent,Verizon,128,apple iOS,IPHONE 7 PLUS,$350 
Apple,unknow,Unknown,T-Mobile,64,apple iOS,XR,$550 
Apple,rose,like new,At&t,64,apple iOS,Galaxy S6 Edge Plus,$70 
Samsung,black,excellent,At&t,64,android,J3,$50 
Apple,gold,excellent,At&t,32,apple iOS,s7,$100 
Apple,black,like new,Verizon,64,apple iOS,IPHONE 6,$150 
Samsung,black,excellent,Unlocked,256,android,S8,$200 
Apple,unknow,Unknown,At&t,256,apple iOS,xs max,$900 
Samsung,unknow,excellent,Unlocked,0,android,s8,$400 
Apple,unknow,Unknown,Unlocked,0,apple iOS,iPhone 8 Plus,$500 
Apple,unknow,Unknown,Sprint,128,apple iOS,XR,$500 
Samsung,red,like new,Unlocked,32,android,Galaxy S9,$130 
Apple,gold,like new,Unlocked,256,apple iOS,xs max,$750 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone 8+,$550 
Apple,gray,like new,At&t,128,apple iOS,IPHONE 7 PLUS,$290 
Apple,black,like new,Sprint,64,apple iOS,IPHONE 6S,$100 
Samsung,gray,like new,Unlocked,64,android,Galaxy Note 10 Plus,$260 
Samsung,black,excellent,Unlocked,256,android,TAB,$200 
Apple,gray,excellent,Unlocked,64,apple iOS,IPHONE 6S,$150 
Htc,rose,like new,T-Mobile,64,android,S7 GALAXY,$80 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$999 
Apple,unknow,like new,At&t,256,apple iOS,IPHONE 7,$300 
Apple,gold,excellent,Sprint,128,apple iOS,IPHONE 6S,$149 
Samsung,blue,good,Sprint,64,android,ME305LL/A,$49 
Apple,red,good,Unlocked,256,apple iOS,Iphone,$200 
Apple,unknow,like new,Unlocked,0,apple iOS,11 Pro,$800 
Apple,white,excellent,Unlocked,64,apple iOS,X,$200 
Apple,gray,excellent,Unlocked,128,apple iOS,IPHONE 7,$280 
Apple,white,like new,Unlocked,128,apple iOS,IPHONE 7,$280 
Samsung,unknow,Unknown,Unlocked,0,android,S10 plus,$600 
Samsung,unknow,Unknown,Unlocked,0,android,S10 plus,$600 
Samsung,unknow,Unknown,Unlocked,0,android,S10 plus,$600 
Google,gray,good,Unlocked,128,android,Xr,$199 
Samsung,black,like new,T-Mobile,64,android,NOTE 4,$133 
Samsung,white,good,Unlocked,128,android,S8,$180 
Samsung,unknow,Unknown,Verizon,0,android,Note 10 plus,$790 
Lg,white,fair,At&t,16,android,G3,$39 
Apple,unknow,Unknown,Unlocked,256,apple iOS,xs max,$750 
Apple,black,like new,Unlocked,128,apple iOS,XR,$700 
Motorola,rose,like new,Unlocked,32,android,Six,$100 
Samsung,unknow,fair,Unlocked,0,android,s9 plus,$450 
Nokia,gold,like new,Unlocked,64,android,iPhone 7 plus,$120 
Lg,black,good,Unlocked,256,android,G6,$120 
Sony,rose,like new,T-Mobile,32,android,7 32 gb,$100 
Samsung,unknow,like new,Verizon,256,android,s9,$375 
Apple,gray,like new,Unlocked,32,apple iOS,IPHONE 7 PLUS,$200 
Samsung,gold,good,Unlocked,32,android,NOTE 4,$120 
Lg,white,excellent,Unlocked,256,android,XR,$200 
Samsung,black,like new,Unlocked,128,android,Xr,$260 
Apple,silver,excellent,Verizon,128,apple iOS,iPhoneX,$200 
Apple,silver,like new,Verizon,64,apple iOS,XR,$200 
Samsung,unknow,Unknown,Unlocked,0,android,Note 9,$475 
Apple,silver,like new,Unlocked,64,apple iOS,IPHONE 7 PLUS,$275 
Motorola,gray,excellent,Unlocked,32,android,G5,$75 
Apple,gold,good,Unlocked,128,apple iOS,IPHONE 7,$300 
Lg,red,like new,T-Mobile,64,android,V30,$170 
Lg,ice platinum,like new,T-Mobile,0,android,Galaxy S7 32gb,$99 
Apple,unknow,Unknown,T-Mobile,0,apple iOS,xs max,$750 
Motorola,black,good,Unlocked,16,android,E5,$90 
Apple,silver,like new,Unlocked,32,apple iOS,Iphone 6S,$55 
Samsung,white,like new,Unlocked,16,android,Stylo 2 Plus,$45 
Apple,gray,excellent,T-Mobile,32,apple iOS,IPHONE 7,$250 
Apple,black,like new,At&t,32,apple iOS,IPHONE 6S,$135 
Lg,gold,good,At&t,64,android,6,$65 
Apple,unknow,like new,At&t,0,apple iOS,Iphone 8plus,$450 
Samsung,unknow,good,T-Mobile,128,android,Note 9,$300 
Samsung,gold,like new,At&t,256,android,S7 Edge,$289 
Samsung,black,like new,At&t,256,android,S7 Edge,$289 
Apple,gold,like new,Unlocked,64,apple iOS,xs max,$350 
Lg,black,excellent,Unlocked,64,android,V20,$150 
Samsung,unknow,Unknown,Unlocked,512,android,note 9,$700 
Apple,black,Unknown,Unlocked,64,apple iOS,Iphone X,$550 
Samsung,black,like new,At&t,16,android,"LG,MOTOROLA",$47 
Apple,black,Good,At&t,0,apple iOS,Iphone X,$500 
Apple,rose,excellent,Unlocked,64,apple iOS,6 PLUS,$170 
Apple,unknow,Unknown,Unlocked,0,apple iOS,Iphone X,$700 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$600 
Apple,rose,excellent,Unlocked,128,apple iOS,IPHONE 7,$200 
Apple,silver,excellent,Unlocked,128,apple iOS,IPHONE 7,$250 
Apple,gray,excellent,Verizon,32,apple iOS,V35,$60 
Apple,unknow,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$300 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$900 
Apple,unknow,like new,T-Mobile,64,apple iOS,iphone 8,$300 
Apple,gray,excellent,Unlocked,128,apple iOS,Galaxy S5,$100 
Apple,silver,like new,Sprint,64,apple iOS,IPHONE 7,$200 
Apple,gray,like new,Unlocked,128,apple iOS,IPHONE 6S,$200 
Samsung,unknow,Unknown,Unlocked,0,android,note 10 plus,$900 
Apple,white,like new,At&t,16,apple iOS,Iphone,$110 
Motorola,gold,excellent,Unlocked,64,android,7 plus,$150 
Samsung,unknow,like new,Unlocked,128,android,S10,$440 
Apple,gray,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$275 
Apple,unknow,Unknown,At&t,256,apple iOS,XS,$750 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$650 
Apple,gold,excellent,Unlocked,32,apple iOS,IPHONE 6,$125 
Apple,black,excellent,Unlocked,32,apple iOS,IPHONE 7,$150 
Apple,rose,fair,T-Mobile,64,apple iOS,IPHONE 6S,$150 
Apple,black,excellent,T-Mobile,32,apple iOS,iPhone 6s,$100 
Apple,black,good,At&t,64,apple iOS,IPHONE 6S,$180 
Motorola,gray,excellent,Verizon,64,android,MOTO Z,$100 
Apple,white,Unknown,At&t,128,apple iOS,XR,$500 
Apple,unknow,Unknown,At&t,256,apple iOS,xs max,$750 
Apple,black,salvage,T-Mobile,16,apple iOS,iPhone7 plus 256,$150 
Samsung,blue,like new,At&t,32,android,6s,$90 
Apple,unknow,Unknown,At&t,256,apple iOS,Iphone X,$875 
Lg,gold,excellent,T-Mobile,256,android,NQAN2LL/A,$200 
Samsung,unknow,Unknown,Unlocked,128,android,Note 9,$600 
Samsung,white,Unknown,Unlocked,512,android,S10 plus,$825 
Samsung,rose,like new,Unlocked,16,android,G6,$70 
Samsung,silver,excellent,Unlocked,64,android,S8+,$280 
Samsung,silver,like new,Unlocked,256,android,s8,$350 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$800 
Apple,unknow,like new,Unlocked,256,apple iOS,Iphone X,$550 
Apple,gray,like new,At&t,128,apple iOS,IPHONE 7 PLUS,$200 
Apple,white,like new,T-Mobile,64,apple iOS,6 PLUS,$180 
Apple,silver,Unknown,Unlocked,256,apple iOS,Iphone X,$629 
Apple,black,Unknown,T-Mobile,256,apple iOS,Iphone X,$550 
Apple,gold,like new,At&t,256,apple iOS,xs max,$750 
Apple,gold,like new,Unlocked,64,apple iOS,xs max,$800 
Samsung,gray,like new,T-Mobile,4,android,A1921,$35 
Google,white,like new,Unlocked,64,android,pixel 3,$340 
Apple,gold,Unknown,T-Mobile,64,apple iOS,XS,$799 
Apple,unknow,like new,Verizon,128,apple iOS,IPHONE 7,$320 
Samsung,unknow,Unknown,At&t,0,android,Note 9,$530 
Apple,red,like new,Unlocked,32,apple iOS,IPHONE 6,$100 
Apple,unknow,like new,Unlocked,256,apple iOS,Iphone X,$700 
Apple,gold,like new,Unlocked,256,apple iOS,xs max,$850 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$800 
One Plus,red,like new,Unlocked,64,android,Xperia 10,$155 
Apple,Grey,Unknown,Verizon,0,apple iOS,xs max,$650 
Apple,gold,Unknown,Verizon,256,apple iOS,xs max,$1100 
Samsung,unknow,like new,Unlocked,128,android,S10,$350 
Apple,gray,like new,Unlocked,32,apple iOS,iPhone 6s Plus,$130 
Samsung,unknow,Unknown,T-Mobile,0,android,Note 9,$500 
Apple,black,like new,Unlocked,256,apple iOS,IPHONE 7,$380 
Apple,unknow,good,Unlocked,64,apple iOS,iphone 8,$520 
Apple,unknow,good,T-Mobile,64,apple iOS,XS,$850 
Apple,gray,like new,At&t,256,apple iOS,Iphone X,$575 
Apple,unknow,good,Unlocked,64,apple iOS,XS,$900 
Apple,red,Unknown,Unlocked,128,apple iOS,XR,$770 
Apple,gold,Unknown,Unlocked,256,apple iOS,XS,$1100 
Samsung,gold,excellent,Unlocked,32,android,J7 ,$100 
Samsung,white,excellent,Unlocked,64,android,XR 64GB Black,$199 
Apple,black,like new,Unlocked,128,apple iOS,IPHONE 7,$325 
Apple,black,Unknown,Unlocked,128,apple iOS,IPHONE 7 PLUS,$460 
Apple,red,Unknown,T-Mobile,64,apple iOS,XR,$700 
Apple,silver,like new,T-Mobile,0,apple iOS,N817,$40 
Lg,black,like new,Unlocked,128,android,V30,$120 
Apple,black,like new,T-Mobile,128,apple iOS,iPhone 6s plus,$120 
Samsung,unknow,like new,Unlocked,64,android,Note 8,$320 
Apple,unknow,Unknown,Unlocked,64,apple iOS,iPhone 8 Plus,$500 
Lg,red,like new,T-Mobile,128,android,V30,$100 
Motorola,blue,like new,Unlocked,16,android,Galaxy S7 Edge,$50 
Apple,unknow,Perfect,Unlocked,256,apple iOS,Iphone X,$699 
Apple,black,fair,Unlocked,256,apple iOS,IPHONE 6S,$120 
Samsung,black,excellent,Verizon,64,android,J7 ,$165 
Apple,gold,excellent,Unlocked,256,apple iOS,iPhone X,$250 
Samsung,gray,like new,Unlocked,32,android,Galaxy Note 9,$40 
Apple,gold,good,Verizon,128,apple iOS,IPHONE 6S,$130 
Apple,black,Unknown,Unlocked,256,apple iOS,XS,$600 
Samsung,gray,good,At&t,64,android,S7,$199 
Samsung,gray,good,T-Mobile,64,android,8 PLUS,$179 
Samsung,black,Unknown,Verizon,0,android,S10,$750 
Samsung,unknow,Unknown,Unlocked,0,android,s8,$800 
Apple,gray,Unknown,Unlocked,64,apple iOS,iphone 8,$900 
Samsung,white,Unknown,Unlocked,128,android,S10 plus,$650 
Apple,gold,excellent,Verizon,32,apple iOS,IPHONE 6S,$160 
Apple,rose,good,At&t,128,apple iOS,iPhone 7,$110 
Apple,black,excellent,At&t,64,apple iOS,IPHONE 7,$250 
Apple,unknow,Unknown,At&t,256,apple iOS,Iphone X,$585 
Samsung,unknow,like new,Unlocked,0,android,Note 8,$425 
Apple,unknow,Unknown,T-Mobile,0,apple iOS,XR,$480 
Samsung,unknow,excellent,Unlocked,0,android,S10,$400 
Apple,unknow,like new,At&t,64,apple iOS,XS,$350 
Apple,gold,like new,Unlocked,64,apple iOS,Xperia L1,$75 
Apple,gold,like new,At&t,256,apple iOS,Iphone X,$250 
Samsung,rose,like new,Unlocked,64,android,XS MAX,$250 
Samsung,unknow,excellent,Unlocked,64,android,s8+,$300 
Apple,black,excellent,Unlocked,32,apple iOS,XT1765,$50 
Apple,unknow,good,Verizon,0,apple iOS,Iphone X,$610 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$500 
Apple,black,like new,At&t,32,apple iOS,IPHONE 6S,$130 
Apple,gray,Unknown,T-Mobile,64,apple iOS,Iphone X,$475 
Samsung,unknow,Unknown,Unlocked,0,android,s9+,$450 
Samsung,unknow,Unknown,Unlocked,0,android,Note 9,$600 
Apple,gray,Unknown,Unlocked,64,apple iOS,Iphone X,$500 
Apple,red,good,Unlocked,16,apple iOS,iphone 8,$85 
Apple,unknow,Unknown,At&t,0,apple iOS,Iphone X,$550 
Apple,unknow,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$360 
Motorola,rose,good,At&t,256,android,7,$125 
Apple,unknow,Unknown,At&t,0,apple iOS,iPhone 8 Plus,$450 
Samsung,red,like new,Unlocked,128,android,Xs,$249 
Apple,red,good,Unlocked,32,apple iOS,voyager pro,$45 
Apple,unknow,excellent,Unlocked,64,apple iOS,Iphone X,$500 
Apple,black,like new,Unlocked,64,apple iOS,LAPTOP,$150 
Apple,unknow,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$325 
Samsung,unknow,Unknown,Unlocked,0,android,Note 9,$475 
Apple,red,good,Unlocked,32,apple iOS,Iphone 6s,$79 
Apple,unknow,like new,Unlocked,64,apple iOS,IPHONE 7 PLUS,$300 
Apple,unknow,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$300 
Apple,unknow,Unknown,Unlocked,0,apple iOS,Iphone X,$450 
Samsung,unknow,like new,Unlocked,256,android,Note 8,$300 
Apple,unknow,excellent,Unlocked,64,apple iOS,iPhone 8 Plus,$400 
Apple,gold,Unknown,Unlocked,256,apple iOS,XS,$700 
Huawei,unknow,like new,Unlocked,128,android,mate 10 pro,$330 
Apple,black,like new,Verizon,256,apple iOS,IPHONE 7 PLUS,$305 
Huawei,unknow,like new,Unlocked,128,android,mate 10 pro,$315 
Apple,red,like new,At&t,16,apple iOS,6 PLUS,$50 
Apple,white,like new,Unlocked,64,apple iOS,XR,$400 
Apple,white,like new,Unlocked,64,apple iOS,XR,$400 
Google,red,like new,Unlocked,64,android,Xr,$249 
Apple,gold,like new,Unlocked,512,apple iOS,XS,$830 
Apple,black,excellent,At&t,128,apple iOS,IPHONE 6S,$120 
Apple,red,good,Unlocked,32,apple iOS,iPhone SE,$50 
Apple,black,like new,T-Mobile,256,apple iOS,IPHONE 7 PLUS,$385 
Apple,Grey,Unknown,Unlocked,64,apple iOS,Iphone X,$550 
Apple,black,like new,Unlocked,32,apple iOS,IPHONE 7,$250 
Apple,unknow,like new,Verizon,256,apple iOS,iphone 8,$300 
Apple,unknow,good,Unlocked,64,apple iOS,Iphone X,$500 
Apple,white,like new,At&t,32,apple iOS,Iphone X,$220 
Apple,blue,like new,At&t,64,apple iOS,X,$220 
Apple,silver,like new,At&t,64,apple iOS,iphone xr,$220 
Apple,black,like new,At&t,64,apple iOS,IPhone XS,$220 
Apple,black,excellent,At&t,64,apple iOS,Note 8,$200 
Apple,gray,like new,At&t,64,apple iOS,Note 9,$200 
Apple,silver,good,At&t,64,apple iOS,s 9 plus,$200 
Apple,white,like new,T-Mobile,64,apple iOS,Iphone X,$460 
Apple,unknow,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$360 
Apple,white,like new,At&t,256,apple iOS,XS max,$220 
Apple,unknow,Unknown,At&t,256,apple iOS,xs max,$700 
Samsung,white,excellent,Unlocked,16,android,G4,$60 
Apple,silver,like new,Unlocked,256,apple iOS,Iphone X,$403 
Apple,gold,excellent,Sprint,256,apple iOS,XS,$695 
Apple,unknow,like new,At&t,256,apple iOS,IPHONE 7 PLUS,$400 
Apple,Grey,Unknown,Unlocked,256,apple iOS,Iphone X,$575 
Samsung,unknow,Unknown,Verizon,128,android,S10 plus,$650 
Samsung,gold,like new,Unlocked,128,android,XR,$199 
Apple,gray,like new,Unlocked,256,apple iOS,iPhone 8 Plus,$200 
Apple,silver,Unknown,Unlocked,256,apple iOS,Iphone X,$550 
Apple,unknow,Unknown,T-Mobile,0,apple iOS,xs max,$999 
One Plus,gold,excellent,At&t,64,android,XS Max,$250 
Apple,unknow,like new,Unlocked,256,apple iOS,iPhone 8 Plus,$400 
Apple,black,excellent,Unlocked,128,apple iOS,IPHONE 6S,$220 
Apple,silver,like new,Unlocked,128,apple iOS,IPHONE 6S,$220 
Apple,red,like new,Unlocked,128,apple iOS,IPHONE 7,$265 
Apple,purple,good,Unlocked,64,apple iOS,iphone 6,$150 
Apple,unknow,like new,Sprint,256,apple iOS,11 pro max,$700 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$550 
Apple,black,like new,Unlocked,16,apple iOS,iphone 5,$100 
Apple,black,excellent,Unlocked,128,apple iOS,IPHONE 6,$130 
Samsung,unknow,Unknown,T-Mobile,256,android,Note 10,$700 
Apple,unknow,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$380 
Apple,white,like new,Unlocked,128,apple iOS,IPHONE 6,$199 
Apple,gray,excellent,Unlocked,128,apple iOS,IPHONE 6,$199 
Apple,white,good,Unlocked,128,apple iOS,IPHONE 6,$199 
Apple,silver,like new,Unlocked,128,apple iOS,IPHONE 6,$199 
Apple,gray,like new,Unlocked,128,apple iOS,IPHONE 6,$199 
Apple,gray,like new,Unlocked,128,apple iOS,IPHONE 6,$199 
Samsung,unknow,excellent,Unlocked,0,android,note 5,$400 
Apple,gray,good,Unlocked,64,apple iOS,XS,$790 
Samsung,unknow,excellent,Unlocked,256,android,s9,$350 
Samsung,silver,like new,Verizon,64,android,TAB,$150 
Samsung,white,Unknown,Unlocked,128,android,S10,$649 
Apple,white,like new,Unlocked,32,apple iOS,IPHONE 7,$260 
Google,black,like new,Unlocked,0,android,Pixel 3,$429 
Google,black,Unknown,Unlocked,128,android,pixel 3 xl,$675 
Samsung,gold,like new,Unlocked,256,android,s8,$290 
apple,black,excellent,Unlocked,64,apple iOS,IPHONE 6S,$150 
Apple,black,like new,At&t,32,apple iOS,IPHONE 7,$270 
Lg,silver,like new,Verizon,64,android,g5,$130 
Apple,white,like new,Verizon,16,apple iOS,IPHONE 6S,$140 
Asus,unknow,Unknown,Unlocked,128,android,s6,$650 
Google,white,Unknown,Unlocked,128,android,pixel 3,$500 
Motorola,red,like new,Verizon,64,android,moto z,$150 
Apple,gray,good,Unlocked,64,apple iOS,Iphone X,$490 
Apple,silver,like new,Unlocked,64,apple iOS,IPHONE 7,$275 
Samsung,black,excellent,Unlocked,32,android,S9 plus,$175 
Apple,black,like new,Verizon,64,apple iOS,iphone 8,$330 
Google,white,like new,Unlocked,32,android,7,$120 
Apple,unknow,excellent,At&t,128,apple iOS,IPHONE 7 PLUS,$350 
Google,black,like new,Unlocked,64,android,pixel 3,$400 
Apple,unknow,excellent,At&t,128,apple iOS,IPHONE 7 PLUS,$350 
Apple,black,good,Unlocked,32,apple iOS,IPHONE 7,$160 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$550 
Apple,unknow,Unknown,Unlocked,256,apple iOS,xs max,$800 
Samsung,black,like new,Unlocked,64,android,S8+,$325 
Samsung,unknow,like new,T-Mobile,64,android,s9+,$425 
Apple,blue,like new,Unlocked,32,apple iOS,Iphone 4,$100 
Samsung,unknow,like new,Unlocked,256,android,s9,$300 
Apple,blue,excellent,Unlocked,32,apple iOS,IPHONE 6,$230 
Apple,gold,like new,Unlocked,64,apple iOS,iphone 8,$315 
Apple,red,like new,Unlocked,128,apple iOS,IPHONE 7,$290 
Apple,gray,like new,Unlocked,64,apple iOS,X,$190 
Apple,gray,like new,Unlocked,128,apple iOS,IPHONE 7,$290 
Apple,gray,good,T-Mobile,256,apple iOS,IPHONE 7,$229 
Samsung,unknow,excellent,Unlocked,256,android,s9,$350 
Apple,unknow,excellent,Unlocked,256,apple iOS,Iphone X,$690 
Apple,silver,like new,Unlocked,16,apple iOS,Samsung galaxy s3,$50 
Apple,silver,Unknown,Unlocked,256,apple iOS,xs max,$890 
Samsung,gray,excellent,Unlocked,128,android,S7,$230 
Zte,silver,excellent,Unlocked,32,android,7x,$75 
Samsung,unknow,Unknown,Unlocked,0,android,s9,$1000 
Lg,blue,like new,Unlocked,256,android,"Galaxy S10, 128G, Black",$225 
Samsung,unknow,good,Verizon,0,android,s9+,$435 
Apple,gray,excellent,Unlocked,128,apple iOS,IPHONE 7,$300 
Apple,unknow,Unknown,Unlocked,64,apple iOS,Iphone X,$525 
Apple,Grey,fair,Unlocked,64,apple iOS,iPhone 8 Plus,$450 
Apple,unknow,excellent,T-Mobile,64,apple iOS,XR,$400 
Apple,black,good,At&t,32,apple iOS,S7 Galaxy,$100 
Apple,unknow,Unknown,Unlocked,128,apple iOS,XR,$600 
Apple,unknow,Unknown,Unlocked,0,apple iOS,Iphone X,$525 
Lg,red,good,Unlocked,64,android,Z719DL,$50 
Samsung,unknow,excellent,Unlocked,64,android,s9,$320 
Apple,black,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$360 
Apple,black,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$370 
Apple,unknow,Unknown,Unlocked,256,apple iOS,XS,$500 
Apple,red,like new,At&t,64,apple iOS,XR,$450 
Apple,silver,Unknown,Unlocked,64,apple iOS,Iphone X,$550 
Lg,blue,like new,At&t,64,android,V30 ThinQ LG-H932,$100 
Samsung,black,like new,Unlocked,64,android,s9+,$450 
Samsung,unknow,like new,T-Mobile,64,android,s9+,$425 
Lg,silver,excellent,T-Mobile,32,android,stylo 4,$75 
Apple,unknow,like new,Unlocked,64,apple iOS,iPhone 8 Plus,$400 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 6S,$299 
Apple,white,Unknown,Unlocked,256,apple iOS,Iphone X,$600 
Apple,white,like new,T-Mobile,256,apple iOS,XR,$400 
Samsung,black,like new,Unlocked,64,android,J7 ,$130 
Apple,unknow,Unknown,Unlocked,64,apple iOS,XS,$700 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$800 
Samsung,unknow,Unknown,Unlocked,256,android,note 10,$750 
Samsung,unknow,Unknown,Unlocked,0,android,Note 9,$650 
Apple,rose,like new,Unlocked,64,apple iOS,S3 and  S4 and S7,$125 
Apple,unknow,Unknown,T-Mobile,256,apple iOS,xs max,$800 
Lg,blue,excellent,Unlocked,64,android,8 plus,$175 
Lg,gray,good,Unlocked,64,android,stylo 4,$100 
Soyes,gray,good,Unlocked,8,android,G6,$90 
