brand,color,condition,contract,date,link,memory,mobOs,model,price,title
apple,black,excellent,unlocked,2019-09-26 21:05,https://washingtondc.craigslist.org/mld/mob/d/rockville-iphone-7-unlocked-256gb/6987388023.html,256gb,apple iOS,iPhone 7,$300,iphone 7 unlocked 256gb
samsung,,,att,2019-09-28 09:18,https://washingtondc.craigslist.org/mld/mob/d/bowie-galaxy-8/6982673945.html,32 gb,android,8+,$160,galaxy 8+
apple,gray,like new,unlocked,2019-09-28 09:27,https://washingtondc.craigslist.org/doc/mob/d/washington-perfect-condition-iphone-6s/6988291186.html,128gb,apple iOS,A 1688 E 2946,$220,perfect condition iphone 6s 128gb space gray factory unlocked
apple,,good,unlocked,2019-09-28 08:31,https://washingtondc.craigslist.org/nva/mob/d/arlington-iphone-7-plus/6988266022.html,,apple iOS,,$280,iphone 7 plus
apple,,,unlocked,2019-09-26 09:40,https://washingtondc.craigslist.org/nva/mob/d/springfield-apple-iphone-gb-factory/6965817951.html,64gb,apple iOS,iphone 6,$149,apple iphone 6 (16/64gb) factory unlocked + 1 month warranty
apple,,,unlocked,2019-09-26 10:08,https://washingtondc.craigslist.org/nva/mob/d/falls-church-iphone-7/6973496441.html,,apple iOS,,$250,iphone 7
apple,silver,like new,unlocked,2019-09-26 10:29,https://washingtondc.craigslist.org/nva/mob/d/reston-iphone-7-plus-unlock-factory/6986905243.html,128 gb,apple iOS,Iphone 7 Plus,$450,iphone 7 plus unlock factory
samsung,,,sprint,2019-08-06 10:26,https://washingtondc.craigslist.org/nva/mob/d/vienna-samsung-galaxy-8-plus-sprint/6950641601.html,,,,$270,samsung galaxy s-8 plus (sprint)
apple,,like new,unlocked,2019-09-06 14:58,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6972902008.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-19 12:37,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6982082668.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-03 16:30,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-se-6-6-plus/6970721211.html,,apple iOS,Unlocked iPhones,$299,"apple iphone se, 6, 6 plus, 6s plus, 7, 7 plus,8, and 8 plus x,xs,xr"
apple,,like new,unlocked,2019-09-04 14:00,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-se-6-6-plus/6971347033.html,,apple iOS,Unlocked iPhones,$299,"apple iphone se, 6, 6 plus, 6s plus, 7, 7 plus,8, and 8 plus x,xs,xr"
apple,,like new,unlocked,2019-09-07 13:15,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6973540919.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-08 11:35,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6974093335.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-14 14:34,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6978683843.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,red,like new,unlocked,2019-09-20 00:53,https://washingtondc.craigslist.org/nva/mod/d/haymarket-apple-iphone-7-plus-red-256/6982535027.html,,apple iOS,,$449,apple iphone 7+ plus red 256
apple,,like new,unlocked,2019-09-09 10:25,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6974702061.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-11 13:53,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6976428236.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-12 14:38,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6977213569.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-13 14:23,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6977949047.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-20 11:01,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6982709210.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-22 12:45,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6984127256.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-24 12:04,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6985533730.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,rose,,tmobile,2019-09-26 03:13,https://washingtondc.craigslist.org/nva/mob/d/falls-church-iphone-7-32gb-rose-gold/6979244416.html,32gb,apple iOS,,$250,iphone 7 32gb rose gold unlocked
apple,,like new,unlocked,2019-09-21 12:01,https://washingtondc.craigslist.org/mld/mod/d/gaithersburg-apple-iphone-s-xxsxr-xs/6983489714.html,,apple iOS,Unlocked iPhones,$299,"apple iphone 6, 6 +, 6s +, 7, 7 +,8, 8+ x,xs,xr, xs max & accessories"
apple,,like new,unlocked,2019-09-26 05:25,https://washingtondc.craigslist.org/nva/mob/d/herndon-iphone-6-6s-plus-power-bank/6986798784.html,,apple iOS,6/6s plus,$50,iphone 6/6s plus power bank
apple,white,,unlocked,2019-09-26 07:28,https://washingtondc.craigslist.org/nva/mob/d/manassas-iphone-7plus-32gb-unlocked/6968161739.html,32gb,apple iOS,,$300,iphone 7plus 32gb unlocked
apple,,,unlocked,2019-09-26 07:54,https://washingtondc.craigslist.org/nva/mob/d/oakton-iphone-xr/6986824617.html,,apple iOS,,$450,iphone xr
apple,,,unlocked,2019-09-26 08:19,https://washingtondc.craigslist.org/nva/mob/d/oakton-iphone-6/6986832688.html,,apple iOS,,$100,iphone 6
samsung,,good,unlocked,2019-09-26 08:40,https://washingtondc.craigslist.org/nva/mob/d/leesburg-samsung-galaxy-s8-for-sale/6986840690.html,,android,Galaxy S8,$145,samsung galaxy s8 for sale
motorola,,like new,unlocked,2019-09-26 08:44,https://washingtondc.craigslist.org/nva/mob/d/arlington-motorola-moto-2nd-gen-xt/6983499772.html,16gb,android,Moto X Pure XT0195,$100,"motorola moto x (2nd gen, xt1095) - android"
samsung,red,new,tmobile,2019-09-26 08:48,https://washingtondc.craigslist.org/nva/mob/d/chantilly-samsung-galaxy-note-8-black/6978446457.html,64gb,android,Note 8,$450,samsung galaxy note 8 - black - 64gb
none,,,unlocked,2019-09-26 09:03,https://washingtondc.craigslist.org/mld/mob/d/glen-burnie-power-beats3-wireless/6986850716.html,,other,,$115,power beats3 wireless earbuds
apple,,,unlocked,2019-09-26 08:54,https://washingtondc.craigslist.org/nva/mob/d/oakton-iphone-5s/6986846564.html,,apple iOS,,$50,iphone 5s
apple,,like new,unlocked,2019-09-26 09:36,https://washingtondc.craigslist.org/nva/mob/d/springfield-apple-iphone-gb-factory/6967122152.html,64gb,apple iOS,,$199,apple iphone 6+ (16/64gb) - factory unlocked + warranty
apple,silver,excellent,verizon,2019-09-26 11:10,https://washingtondc.craigslist.org/nva/mob/d/annandale-verizon-iphone-256gb-silver/6986937667.html,256gb,apple iOS,iphone X,$600,verizon iphone x 256gb silver
apple,,new,unlocked,2019-09-26 12:20,https://washingtondc.craigslist.org/nva/mob/d/dumfries-brand-new-iphone-256gb/6986999769.html,256gb,apple iOS,iPhone X 256GB,$599,brand new iphone x 256gb
samsung,,new,unlocked,2019-09-26 11:06,https://washingtondc.craigslist.org/mld/mob/d/laurel-samsung-a20/6986934193.html,,android,,$150,samsung a20
apple,,,verizon,2019-09-26 10:45,https://washingtondc.craigslist.org/nva/mob/d/alexandria-iphone-7-plus-256gb/6986918009.html,256gb,apple iOS,,$425,iphone 7 plus 256gb
apple,,,unlocked,2019-09-26 12:51,https://washingtondc.craigslist.org/nva/mob/d/ashburn-iphone-xs-max-256-gb-unlocked/6987028482.html,256 gb,apple iOS,iPhone,$750,"iphone xs max, 256 gb, unlocked"
samsung,,like new,unlocked,2019-09-26 13:03,https://washingtondc.craigslist.org/doc/mob/d/washington-in-box-factory-unlocked/6965828270.html,16gb,android,J3 PRIME,$130,in box factory unlocked samsung galaxy j3 prime 16gb
apple,,,unlocked,2019-09-26 12:48,https://washingtondc.craigslist.org/nva/mob/d/ashburn-iphone-xs-max-64-gb-unlocked/6983261836.html,64 gb,apple iOS,iPhone XS Max,$700,iphone xs max 64 gb (unlocked + free trackpad)
apple,,like new,unlocked,2019-09-26 13:04,https://washingtondc.craigslist.org/doc/mob/d/washington-apple-iphone-6s-plus-64gb/6965832477.html,64gb,apple iOS,6S PLUS,$275,apple iphone 6s+ plus 64gb factory unlocked
samsung,,excellent,unlocked,2019-09-26 13:17,https://washingtondc.craigslist.org/mld/mob/d/germantown-samsung-note-8-64gb-factory/6987053133.html,64gb,android,Galaxy Note 8,$335,samsung note 8 (64gb) factory unlocked
apple,white,new,unlocked,2019-09-26 13:54,https://washingtondc.craigslist.org/doc/mob/d/arlington-iphone-xr-64gb-white-unlocked/6985396788.html,64gb,apple iOS,,$600,iphone xr 64gb white unlocked brand new sealed.
apple,,,unlocked,2019-09-26 14:20,https://washingtondc.craigslist.org/nva/mob/d/ashburn-screen-replacement/6966667980.html,,apple iOS,,$69,screen replacement
apple,black,good,unlocked,2019-09-26 14:09,https://washingtondc.craigslist.org/nva/mob/d/arlington-unlocked-iphone-for-sale/6987103307.html,256gb,apple iOS,X,$500,unlocked iphone x for sale
apple,gray,like new,unlocked,2019-09-26 15:06,https://washingtondc.craigslist.org/nva/mob/d/arlington-perfect-condition-iphone-6s/6987152879.html,128gb,apple iOS,Iphone 6S A1688,$220,perfect condition iphone 6s 128gb space gray factory unlocked
apple,,,unlocked,2019-09-26 14:19,https://washingtondc.craigslist.org/nva/mob/d/ashburn-screen-replacement/6966416995.html,,apple iOS,,$69,screen replacement
apple,,like new,unlocked,2019-09-26 15:39,https://washingtondc.craigslist.org/mld/mob/d/greenbelt-iphone-6plus-16gb-factory/6987181090.html,16gb,apple iOS,Apple,$140,iphone 6plus s 16gb (factory unlocked)
apple,red,,unlocked,2019-09-26 14:25,https://washingtondc.craigslist.org/mld/mob/d/laurel-iphone-64gb-black-2017-model/6987117783.html,64gb,apple iOS,,$350,"iphone x 64gb (black, 2017 model)"
apple,silver,excellent,att,2019-09-26 15:41,https://washingtondc.craigslist.org/nva/mob/d/sterling-iphone-64gb-unlocked/6987182798.html,64gb,apple iOS,iPhone X,$469,iphone x 64gb unlocked
samsung,,excellent,unlocked,2019-09-26 14:43,https://washingtondc.craigslist.org/doc/mob/d/takoma-park-samsung-galaxy-tab/6987132783.html,,android,,$150,samsung galaxy tab e
apple,,,unlocked,2019-09-26 15:43,https://washingtondc.craigslist.org/nva/mob/d/ashburn-screen-replacement/6966417256.html,,apple iOS,,$69,screen replacement
apple,white,salvage,sprint,2019-09-26 16:11,https://washingtondc.craigslist.org/nva/mob/d/falls-church-sprint-iphone-8-plus-64gb/6987159929.html,64gb,apple iOS,,$150,sprint iphone 8 plus 64gb (activation locked & crack screen)
apple,,like new,unlocked,2019-09-26 15:55,https://washingtondc.craigslist.org/mld/mob/d/greenbelt-iphone-6s-plus-16gb-unlocked/6987167972.html,16gb,apple iOS,,$120,iphone 6s plus 16gb (unlocked)
huawei,,good,tmobile,2019-09-26 16:57,https://washingtondc.craigslist.org/mld/mob/d/burtonsville-google-huawei-nexus-6p/6987245219.html,32gb,android,Nexus 6P,$150,google huawei nexus 6p unlocked smartphone
apple,,new,unlocked,2019-09-26 17:01,https://washingtondc.craigslist.org/mld/mob/d/potomac-brand-new-iphone-xs-256-gb/6987247826.html,256 gb,apple iOS,Iphone Xs 256gb,$900,brand new iphone xs 256 gb
apple,,like new,unlocked,2019-09-26 16:15,https://washingtondc.craigslist.org/mld/mob/d/greenbelt-iphone-6-factory-unlocked-64gb/6987210529.html,64gb,apple iOS,,$80,iphone 6 factory unlocked (64gb)
samsung,,like new,unlocked,2019-09-26 16:59,https://washingtondc.craigslist.org/nva/mob/d/ashburn-samsung-galaxy-s9-for-sale/6987246600.html,,android,Galaxy S9+,$500,samsung galaxy s9+ for sale
samsung,black,like new,att,2019-09-26 17:09,https://washingtondc.craigslist.org/nva/mob/d/springfield-att-unlocked-samsung-galaxy/6987254042.html,256gb,android,Note 10+,$900,at&t unlocked samsung galaxy note 10+ 256gb black
apple,blue,new,att,2019-09-26 17:51,https://washingtondc.craigslist.org/nva/mob/d/like-new-iphone-xr-64gb-blue/6969891066.html,64gb,apple iOS,iPhone XR,$599,like new iphone xr 64gb blue
none,silver,like new,tmobile,2019-09-26 18:00,https://washingtondc.craigslist.org/nva/mob/d/lg-v20-64gb-silver-unlocked-verizon/6987251407.html,64gb,android,,$139,lg v20 64gb silver - unlocked verizon
apple,black,excellent,unlocked,2019-09-26 18:05,https://washingtondc.craigslist.org/mld/mob/d/silver-spring-iphone-xs-max-factory/6987289430.html,64gb,apple iOS,,$700,iphone xs max factory unlocked
samsung,black,like new,tmobile,2019-09-26 18:18,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-note-5-black/6987257355.html,,android,,$149,samsung galaxy note 5  black - unlocked verizon
samsung,,excellent,sprint,2019-09-28 09:37,https://washingtondc.craigslist.org/nva/mob/d/samsung-galaxy-s5-sprint-locked/6988297384.html,,android,,$105,samsung galaxy s5 sprint locked
apple,rose,good,sprint,2019-09-28 09:38,https://washingtondc.craigslist.org/nva/mob/d/apple-iphone-6-plus-64gb-rose-gold/6988297827.html,64gb,apple iOS,,$120,apple iphone 6 plus - 64gb - rose gold (sprint) smartphone
apple,,like new,tmobile,2019-09-28 09:45,https://washingtondc.craigslist.org/mld/mob/d/boyds-iphone-64-gb-unlocked/6988301950.html,64 gb,apple iOS,IPHONE X,$550,iphone x 64 gb unlocked
nokia,black,new,unlocked,2019-09-28 09:49,https://washingtondc.craigslist.org/nva/mob/d/oakton-nokia-61-32gb-factory-and/6986776926.html,32gb,android,6.1,$135,nokia 6.1 32gb factory and international unlocked
apple,gold,like new,unlocked,2019-09-28 10:05,https://washingtondc.craigslist.org/nva/mob/d/alexandria-iphone-xs-max-256gb/6986810699.html,256gb,apple iOS,,$800,iphone xs max 256gb
apple,rose,,unlocked,2019-09-28 10:06,https://washingtondc.craigslist.org/nva/mob/d/chantilly-iphone-7-plus-rose-gold-256/6988314850.html,256 gb,apple iOS,,$450,iphone 7 plus rose gold 256 gb mint condition
apple,gold,,tmobile,2019-09-28 10:19,https://washingtondc.craigslist.org/mld/mob/d/district-heights-gold-iphone-7-plus/6988323577.html,,apple iOS,,$300,gold iphone 7 plus
apple,gray,good,sprint,2019-09-28 09:38,https://washingtondc.craigslist.org/nva/mob/d/apple-iphone-5s-16gb-space-gray-sprint/6988298004.html,16gb,apple iOS,,$95,apple iphone 5s - 16gb - space gray (sprint) smartphone
lg,,like new,unlocked,2019-09-28 10:19,https://washingtondc.craigslist.org/nva/mob/d/arlington-lg-g7-thinq/6988323942.html,64gb,android,G7 ThinQ,$400,lg g7 thinq
apple,,like new,unlocked,2019-09-28 11:03,https://washingtondc.craigslist.org/nva/mob/d/woodbridge-phone-8-256gb-unlocked/6988354881.html,256gb,apple iOS,I phone 8,$339,i phone 8  256gb unlocked
samsung,,,tmobile,2019-09-28 11:24,https://washingtondc.craigslist.org/nva/mob/d/centreville-samsung-galaxy-s7/6988372456.html,,android,,$120,samsung galaxy s7
samsung,gold,new,verizon,2019-09-28 12:03,https://washingtondc.craigslist.org/nva/mob/d/slightly-used-samsung-galaxy-s6-unlocked/6979090950.html,32gb,android,,$350,slightly used samsung galaxy s6 -unlocked
apple,red,like new,unlocked,2019-09-28 11:24,https://washingtondc.craigslist.org/mld/mob/d/rockville-iphone-unlocked-excellent/6988372266.html,64gb,apple iOS,iPhone X - 64GB,$499,iphone x - unlocked - excellent condition!
apple,,like new,unlocked,2019-09-28 10:53,https://washingtondc.craigslist.org/nva/mob/d/gainesville-iphone-6s/6983793161.html,,apple iOS,,$200,iphone 6s
apple,silver,excellent,unlocked,2019-09-28 11:49,https://washingtondc.craigslist.org/mld/mob/d/rockville-iphone-256gb-silver-600/6982855232.html,256gb,apple iOS,,$600,iphone x 256gb silver - $600
apple,gold,new,unlocked,2019-09-28 11:57,https://washingtondc.craigslist.org/nva/mob/d/dumfries-iphone-11-pro-max/6988399285.html,64gb,apple iOS,,$1050,iphone 11 pro max
apple,,good,unlocked,2019-09-28 10:55,https://washingtondc.craigslist.org/nva/mob/d/gainesville-excellent-condition-iphone-6/6983793118.html,16 gb,apple iOS,,$150,excellent condition iphone 6
apple,gold,,unlocked,2019-09-28 12:04,https://washingtondc.craigslist.org/nva/mob/d/centreville-mint-condition-factory/6988404779.html,128gb,apple iOS,,$220,"mint condition factory unlocked iphone 6s, 128gb"
apple,gray,like new,att,2019-09-29 11:10,https://washingtondc.craigslist.org/nva/mob/d/alexandria-att-space-gray-iphone-xs/6988958343.html,256gb,apple iOS,iPhone XS,$650,at&t space gray iphone xs 256gb
samsung,,like new,tmobile,2019-09-28 12:04,https://washingtondc.craigslist.org/nva/mob/d/unlocked-samsung-galaxy-s7-edge/6979084873.html,,android,S7 edge,$350,unlocked samsung galaxy s7 edge
apple,,,unlocked,2019-09-29 11:19,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-s8-plus/6988943878.html,,android,,$325,samsung galaxy s8 plus unlocked - comes w/ box + accessories
samsung,black,new,tmobile,2019-09-29 12:04,https://washingtondc.craigslist.org/mld/mob/d/gaithersburg-sale-unopened-box-samsung/6989004239.html,128gb,android,Galaxy S10+,$650,sale - unopened box samsung galaxy s10+ 128gb
apple,,like new,unlocked,2019-09-29 11:35,https://washingtondc.craigslist.org/doc/mob/d/mc-lean-iphone-256-gb/6988985998.html,256 gb,apple iOS,Apple iOS,$725,iphone x 256 gb
apple,,excellent,verizon,2019-09-29 11:58,https://washingtondc.craigslist.org/nva/mob/d/centreville-apple-iphone-xs-mac-verizon/6987570857.html,,apple iOS,iPhone XS max,$800,apple iphone xs mac verizon
samsung,,like new,unlocked,2019-09-29 11:59,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-s9-plus/6988961482.html,,android,Galaxy S9 plus,$400,samsung galaxy s9 plus unlocked - comes w/ box + accessories
samsung,,,tmobile,2019-09-29 12:08,https://washingtondc.craigslist.org/nva/mob/d/arlington-like-new-galaxy-s9-regular/6969121162.html,64gb,android,,$385,like new galaxy s9 (regular) 64gb w/ box and accessories
apple,,,unlocked,2019-09-29 12:00,https://washingtondc.craigslist.org/nva/mob/d/arlington-iphone-gb-unlocked-accessories/6969118868.html,64gb,apple iOS,,$405,"iphone 8 (4.7"") 64gb unlocked w/ accessories"
samsung,,like new,unlocked,2019-09-29 12:10,https://washingtondc.craigslist.org/nva/mob/d/springfield-samsung-galaxy-s9-unlocked/6988961645.html,,android,Galaxy S9,$325,samsung galaxy s9 unlocked - comes w/ box + accessories
apple,black,excellent,sprint,2019-09-29 12:36,https://washingtondc.craigslist.org/nva/mob/d/chantilly-iphone-8-plus-for-parts-only/6985098212.html,,apple iOS,Iphone 8 plus,$250,iphone 8 plus for parts only
samsung,black,excellent,tmobile,2019-09-29 12:36,https://washingtondc.craigslist.org/nva/mob/d/chantilly-samsung-galaxy-s9-for-parts/6985098950.html,,android,S9,$150,samsung galaxy s9 for parts only
lg,,new,sprint,2019-09-29 12:38,https://washingtondc.craigslist.org/mld/mob/d/davidsonville-lg-v30-ls998-sprint-new/6974402460.html,,android,V30+,$250,lg v30+ ls998 - sprint new in sealed box
apple,gold,like new,unlocked,2019-09-29 12:42,https://washingtondc.craigslist.org/nva/mob/d/woodbridge-iphone-7-32-gb/6989029425.html,32 gb,apple iOS,IPHONE 7,$250,iphone 7 32 gb
apple,silver,excellent,unlocked,2019-09-29 12:52,https://washingtondc.craigslist.org/nva/mob/d/woodbridge-iphone-7-32-gb/6989036068.html,32 gb,apple iOS,,$150,iphone 7 32 gb
apple,black,excellent,sprint,2019-09-29 12:38,https://washingtondc.craigslist.org/nva/mob/d/chantilly-iphone-8-plus-for-parts-only/6985098511.html,,apple iOS,Iphone 8 plus,$250,iphone 8 plus for parts only
samsung,black,good,sprint,2019-09-29 13:11,https://washingtondc.craigslist.org/doc/mob/d/washington-samsung-galaxy-s7-g930p-32gb/6982166346.html,32gb,android,S7 32GB,$100,"samsung galaxy s7 g930p 32gb, black onyx - sprint"
apple,black,like new,verizon,2019-09-29 13:11,https://washingtondc.craigslist.org/nva/mob/d/fairfax-iphone-7-plus-32gb/6989049410.html,32gb,apple iOS,iPhone,$380,iphone 7 plus 32gb
apple,,,unlocked,2019-09-29 13:13,https://washingtondc.craigslist.org/nva/mob/d/manassas-iphone-se-32gb-unlocked-gsm-or/6984492380.html,32gb,apple iOS,,$125,iphone se 32gb - unlocked gsm or cdma
apple,black,like new,unlocked,2019-09-29 13:35,https://washingtondc.craigslist.org/mld/mob/d/rockville-iphone-black-unlocked-64gb/6989065979.html,64gb,apple iOS,X,$750,iphone x black unlocked 64gb
apple,red,excellent,unlocked,2019-09-29 13:44,https://washingtondc.craigslist.org/nva/mob/d/springfield-apple-iphone-128gb/6971628771.html,128gb,apple iOS,IPHONE 128GB,$180,apple iphone 128gb
google pixel 3a,red,like new,tmobile,2019-09-29 13:13,https://washingtondc.craigslist.org/nva/mob/d/reston-google-pixel-3a/6989050767.html,,android,,$320,google pixel 3a
apple,red,excellent,unlocked,2019-09-29 13:44,https://washingtondc.craigslist.org/mld/mob/d/lanham-apple-iphone-128gb/6984020811.html,128gb,apple iOS,,$180,apple iphone 128gb
none,,new,unlocked,2019-09-29 14:00,https://washingtondc.craigslist.org/doc/mob/d/takoma-park-jabra-elite-65t/6989067223.html,,other,,$165,jabra elite 65t
otterbox,black,new,unlocked,2019-09-29 13:56,https://washingtondc.craigslist.org/nva/mob/d/oakton-otterbox-defender-pro-for/6989078131.html,,android,Defender Pro,$40,otterbox defender pro for samsung note 10
blackberry,black,excellent,att,2019-09-29 14:17,https://washingtondc.craigslist.org/nva/mob/d/oakton-blackberry-priv/6989095416.html,,android,Priv,$120,blackberry priv
apple,,,unlocked,2019-09-29 14:54,https://washingtondc.craigslist.org/mld/mob/d/capitol-heights-pink-iphone-5c/6989120546.html,,apple iOS,,$50,pink iphone 5c
samsung,silver,like new,verizon,2019-09-30 08:57,https://washingtondc.craigslist.org/nva/mob/d/alexandria-samsung-galaxy-s8-arctic/6989488392.html,64 gb,android,Galaxy S8 64GB,$350,samsung galaxy s8 arctic silver unlocked verizon
none,,excellent,unlocked,2019-09-30 10:27,https://washingtondc.craigslist.org/mld/mob/d/suitland-nosotros-fuera-de-este-mundo/6989502020.html,,blackberry,,$96,nosotros fuera de este mundo bebé
apple,gray,excellent,tmobile,2019-09-30 10:29,https://washingtondc.craigslist.org/doc/mob/d/arlington-apple-iphone-64gb-space-gray/6985372855.html,64gb,apple iOS,iPhone X,$475,apple iphone x 64gb space gray on t-mobile
apple,,like new,unlocked,2019-09-30 11:25,https://washingtondc.craigslist.org/nva/mob/d/springfield-apple-iphone-gb-factory/6983375031.html,64gb,apple iOS,iphone 6,$150,apple iphone 6 (16/64gb) - factory unlocked + warranty
none,,like new,unlocked,2019-09-30 11:27,https://washingtondc.craigslist.org/doc/mob/d/takoma-park-huawei-mate-20-pro/6989584668.html,,android,,$500,huawei mate 20 pro
none,,like new,tmobile,2019-09-30 11:49,https://washingtondc.craigslist.org/nva/mob/d/iphone-7-factory-unlocked-comes-box/6984948963.html,32gb,android,,$275,iphone 7 -  factory unlocked - comes w/ box + accessories
apple,gold,good,sprint,2019-09-30 11:37,https://washingtondc.craigslist.org/doc/mob/d/washington-iphone-6s-white-gold-64gb/6981967344.html,64gb,android,iPhone 6s,$150,iphone 6s white/gold 64gb unlocked
apple,gray,like new,unlocked,2019-09-30 17:25,https://washingtondc.craigslist.org/nva/mob/d/dulles-iphone-xs-max-64-gb-unlocked/6989920622.html,64 gb,apple iOS,Iphone XS Max,$775,iphone xs max - 64 gb (unlocked)
apple,white,,unlocked,2019-09-30 18:27,https://washingtondc.craigslist.org/nva/mob/d/fairfax-iphone-7-256gb-3-of-them/6975859162.html,256gb,apple iOS,,$250,iphone 7 256gb - 3 of them
lg,rose,good,unlocked,2019-09-30 18:35,https://washingtondc.craigslist.org/nva/mob/d/herndon-lg-g5-unlocked-32gb/6986218214.html,32gb,android,g5,$149,lg g5 unlocked 32gb
lg,rose,good,unlocked,2019-09-30 18:35,https://washingtondc.craigslist.org/nva/mob/d/herndon-lg-g5-unlocked-32gb/6986263189.html,32gb,android,g5,$149,lg g5 unlocked 32gb
samsung,silver,excellent,unlocked,2019-09-30 18:35,https://washingtondc.craigslist.org/nva/mob/d/herndon-samsung-s8-plus-64gb-unlocked/6986218672.html,64gb,android,s8 plus,$379,samsung s8 plus - 64gb - unlocked
apple,rose,good,unlocked,2019-09-30 18:35,https://washingtondc.craigslist.org/nva/mob/d/herndon-iphone-7-plus-unlocked-silver/6986208617.html,,apple iOS,7 Plus,$489,iphone 7 plus - unlocked - silver/black/rosegold/red
lg,rose,good,unlocked,2019-09-30 18:35,https://washingtondc.craigslist.org/nva/mob/d/herndon-lg-g5-unlocked-32gb/6986219075.html,32gb,android,g5,$149,lg g5 unlocked 32gb
lg,rose,good,unlocked,2019-09-30 18:51,https://washingtondc.craigslist.org/nva/mob/d/herndon-lg-g5-unlocked-32gb/6989976794.html,32gb,android,g5,$149,lg g5 unlocked 32gb
apple,rose,good,unlocked,2019-09-30 18:53,https://washingtondc.craigslist.org/nva/mob/d/herndon-iphone-7-plus-unlocked-silver/6989977269.html,,apple iOS,7 Plus,$399,iphone 7 plus - unlocked - silver/black/rosegold/red
apple,rose,good,unlocked,2019-09-30 18:53,https://washingtondc.craigslist.org/nva/mob/d/herndon-iphone-7-plus-unlocked-silver/6989976969.html,,apple iOS,7 Plus,$399,iphone 7 plus - unlocked - silver/black/rosegold/red
samsung,silver,excellent,unlocked,2019-09-30 18:59,https://washingtondc.craigslist.org/nva/mob/d/herndon-samsung-s8-plus-64gb-unlocked/6989980021.html,64gb,android,s8 plus,$379,samsung s8 plus - 64gb - unlocked
