brand,color,condition,contract,date,link,memory,mobOs,model,price,title
samsung galaxy s6,blue,new,att,2019-10-24 14:20,https://seattle.craigslist.org/see/mod/d/google-account-lgsamsung/7006387045.html,,other,s6,$39,## google account# lg#samsung
apple,,good,tmobile,2019-10-25 10:03,https://seattle.craigslist.org/see/mod/d/seattle-iphone-7-tmobile-metro-pcs/7006871995.html,,apple iOS,,$199,"____ iphone 7 tmobile , metro pcs ____"
samsung,,,tmobile,2019-10-25 10:05,https://seattle.craigslist.org/see/mod/d/seattle-unlocked-samsung-galaxy-s8-only/7006873971.html,,android,,$225,___ unlocked samsung galaxy s8 __ only 3 left
samsung galaxy s10 g973 g970,blue,new,tmobile,2019-10-25 10:21,https://seattle.craigslist.org/tac/mod/d/tacoma-best-deal-samsung-galaxy-s10-in/7006889180.html,64gb,android,Galaxy S10e S10+ Plus G975,$549,best deal ! samsung galaxy s10 in tacoma with warranty
apple,,good,tmobile,2019-10-25 10:03,https://seattle.craigslist.org/see/mod/d/seattle-unlocked-iphone-6-only-3-left/7006872591.html,64gb,apple iOS,,$139,___ unlocked iphone 6 __ only 3 left __
samsung,,,tmobile,2019-10-25 10:04,https://seattle.craigslist.org/see/mod/d/seattle-great-deal-unlocked-samsung/7006873225.html,,android,,$149,___ great deal unlocked samsung galaxy s7 active tmobile att metro pcs
samsung galaxy note 8 n950,purple,like new,tmobile,2019-10-25 10:24,https://seattle.craigslist.org/sno/mod/d/everett-on-sale-samsung-galaxy-note-8/7006892229.html,64gb,android,Galaxy Note 9 N960U,$329,on sale !!! samsung galaxy note 8 unlocked 90 day warranty
apple,,new,att,2019-10-25 10:36,https://seattle.craigslist.org/see/mod/d/iphone-broken-screen-replacement-free/7006904164.html,,apple iOS,,$50,"iphone 5 6 7 8 x  broken screen replacement, free screen protector"
apple,,excellent,unlocked,2019-10-25 11:23,https://seattle.craigslist.org/skc/mod/d/kent-iphone-6s-16gb-factory-unlocked/7006947562.html,16gb,apple iOS,,$169,iphone 6s 16gb factory unlocked
apple,gray,,att,2019-11-03 09:59,https://newyork.craigslist.org/fct/mob/d/stamford-iphone-64gb-space-gray/6996725098.html,64gb,apple iOS,,$550,***iphone x 64gb space gray***
samsung,,excellent,unlocked,2019-10-25 11:27,https://seattle.craigslist.org/skc/mod/d/kent-samsung-galaxy-s7-32gb-factory/7006950808.html,32gb,android,,$149,samsung galaxy s7 32gb factory unlocked
apple,gold,excellent,tmobile,2019-10-25 10:25,https://seattle.craigslist.org/see/mod/d/seattle-apple-iphone-5c-5s-only-from-79/7006893153.html,64gb,apple iOS,iPhone 5s A1533 A1453 A1457,$79,apple iphone 5c / 5s - only from $79 !!!
apple,,excellent,unlocked,2019-10-25 11:31,https://seattle.craigslist.org/skc/mod/d/kent-iphone-6s-plus-64gb-factory/7006954926.html,64gb,apple iOS,,$259,iphone 6s plus 64gb factory unlocked
apple,gray,like new,unlocked,2019-11-03 10:03,https://newyork.craigslist.org/mnh/mob/d/new-york-factory-unlocked-iphone-gb/7012644827.html,128 gb,apple iOS,Iphone 6,$180,"factory unlocked - iphone 6, 128 gb space gray - like new"
apple,gray,like new,unlocked,2019-11-03 10:01,https://newyork.craigslist.org/que/mob/d/forest-hills-128gb-iphone-6-space-gray/7012643592.html,128gb,apple iOS,Iphone 6,$180,128gb iphone 6 - space gray like new
samsung,,new,unlocked,2019-10-25 11:34,https://seattle.craigslist.org/skc/mod/d/kent-samsung-galaxy-a10-32gb-brand-new/7006957310.html,32gb,android,,$179,samsung galaxy a10 32gb brand new factory unlocked new
apple,gray,like new,unlocked,2019-11-03 10:05,https://newyork.craigslist.org/mnh/mob/d/new-york-factory-unlocked-iphone-gb/7012644189.html,128 gb,apple iOS,Iphone 6,$180,"factory unlocked - iphone 6, 128 gb space gray - like new"
apple,,excellent,unlocked,2019-10-25 11:38,https://seattle.craigslist.org/skc/mod/d/kent-iphone-7-plus-256gb-factory/7006960986.html,256gb,apple iOS,,$429,iphone 7 plus 256gb factory unlocked
none,,,unlocked,2019-11-03 10:02,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-6s-plus-64gb-unlocked/7012645094.html,64gb,android,,$190,iphone 6s plus 64gb unlocked
oneplus,gray,excellent,tmobile,2019-10-25 15:36,https://seattle.craigslist.org/sno/mod/d/marysville-oneplus-7-pro-mobile-256-gb/7007149851.html,256 gb,android,OnePlus 7 Pro,$600,oneplus 7 pro t-mobile 256 gb 8 gb ram
apple,gray,,unlocked,2019-11-03 10:13,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-xs-max-256-gb/7012649595.html,256 gb,apple iOS,,$800,iphone xs max 256 gb
apple,,new,att,2019-10-26 10:19,https://seattle.craigslist.org/see/mod/d/iphone-and-plus-broken-screen/7007570893.html,,apple iOS,,$50,"iphone x, 5, 6,  7 - 8 and 7 - 8 plus broken screen replacement"
apple,,excellent,unlocked,2019-11-03 10:09,https://newyork.craigslist.org/lgi/mob/d/albertson-iphone-gb/7010558972.html,256 gb,apple iOS,iPhone,$450,iphone 8 256 gb
apple,red,new,tmobile,2019-10-25 12:29,https://seattle.craigslist.org/see/mod/d/seattle-unlockedapple-iphonesyear-end/7007006246.html,64gb,apple iOS, iPhones,$167,unlocked🔓apple  iphones📱year-end wholesale clearance
apple,rose,excellent,unlocked,2019-11-03 10:10,https://newyork.craigslist.org/que/mob/d/flushing-gsm-unlock-iphone-7-plus-rose/7012655590.html,32gb,apple iOS,7 Plus,$350,gsm unlock iphone 7 plus rose gold 32gb
apple,white,excellent,tmobile,2019-10-25 15:35,https://seattle.craigslist.org/see/mod/d/seattle-on-sale-apple-iphone-xr-mobile/7007148862.html,64gb,apple iOS,iPhone XR A1984,$499,on sale - apple iphone xr t-mobile metropcs 90 day warranty
apple,gold,like new,att,2019-11-03 10:19,https://newyork.craigslist.org/brx/mob/d/bronx-gold-iphone-xs-max-256gb-factory/7012641698.html,256gb,apple iOS,iPhone XS Max 256GB Gold,$800,gold iphone xs max 256gb factory unlocked
apple,,,unlocked,2019-11-03 10:24,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-6s-plus-64gb-unlocked/7010946645.html,64gb,apple iOS,,$190,iphone 6s plus 64gb unlocked
apple,,new,unlocked,2019-11-03 10:31,https://newyork.craigslist.org/brx/mob/d/bronx-brand-new-iphone-11-iphone-11-pro/7012622896.html,64gb,apple iOS,,$700,"brand new iphone 11, iphone 11 pro max"
huawei,black,good,unlocked,2019-11-03 10:35,https://newyork.craigslist.org/mnh/mob/d/new-york-city-huawei-p30-pro-128gb/7012666933.html,128gb,android,P30 Pro,$650,huawei p30 pro 128gb black unlocked $650 obo
apple,gold,like new,tmobile,2019-11-03 10:39,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xs-max-512-gig-gold/7010317873.html,,apple iOS,XS Max,$800,iphone xs max 512 gig gold - perfect applecare
apple,,new,unlocked,2019-11-03 10:25,https://newyork.craigslist.org/jsy/mob/d/cherry-hill-brand-new-iphone-11-iphone/7012622724.html,64gb,apple iOS,iPhone X,$700,"brand new iphone 11, iphone 11 pro max"
apple,,good,tmobile,2019-11-03 10:41,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-8-64-gb-mobile/7012675259.html,64 gb,apple iOS,iPhone 8,$250,iphone 8 64 gb t-mobile
huawei,black,good,unlocked,2019-11-03 10:44,https://newyork.craigslist.org/mnh/mob/d/new-york-city-huawei-p30-pro-128gb/7012667201.html,128gb,android,P30 Pro,$650,huawei p30 pro 128gb black unlocked $650 obo
apple,,,att,2019-11-03 10:48,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xs-a1920-global-phone/7012630266.html,256gb,apple iOS,,$675,iphone xs a1920 (global phone) 256gb unlocked (99% battery health)
samsung,,,unlocked,2019-11-03 10:45,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-s10-unlock/7012665807.html,,other,,$475,samsung galaxy s10 unlock great condition
apple,,new,unlocked,2019-11-03 10:50,https://newyork.craigslist.org/mnh/mob/d/new-york-city-brand-new-iphone-11/7012623269.html,64gb,apple iOS,iPhone Xs,$700,"brand new iphone 11, iphone 11 pro max! all colors"
apple,,new,unlocked,2019-11-03 10:56,https://newyork.craigslist.org/brx/mob/d/bronx-brand-new-iphone-11-iphone-11-pro/7012623023.html,64gb,apple iOS,,$700,"brand new iphone 11, iphone 11 pro max"
apple,gray,like new,unlocked,2019-11-03 11:00,https://newyork.craigslist.org/que/mob/d/harrison-apple-iphone-space-gray-64gb/7012687305.html,64gb,apple iOS,,$625,apple iphone x - space gray 64gb  - like new!
apple,,new,unlocked,2019-11-03 11:02,https://newyork.craigslist.org/mnh/mob/d/new-york-city-brand-new-iphone-11/7012623145.html,64gb,apple iOS,iPhone Xs,$700,"brand new iphone 11, iphone 11 pro max! all colors"
apple,gray,like new,unlocked,2019-11-03 10:58,https://newyork.craigslist.org/wch/mob/d/harrison-apple-iphone-space-gray-64gb/7011263160.html,64gb,apple iOS,,$625,apple iphone x - space gray 64gb unlocked
apple,,like new,sprint,2019-11-03 11:04,https://newyork.craigslist.org/brx/mob/d/bronx-apple-iphone-6-128gb/7012689828.html,128gb,apple iOS,iPhone 6,$200,apple iphone 6 128gb
apple,silver,like new,att,2019-11-03 11:06,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-64g-unlocked/7012666874.html,,apple iOS,,$450,iphone x 64g unlocked
apple,,like new,unlocked,2019-11-03 11:12,https://newyork.craigslist.org/stn/mob/d/staten-island-iphone/7012695026.html,,apple iOS,iPhone x,$300,iphone x
apple,gray,like new,unlocked,2019-11-03 11:00,https://newyork.craigslist.org/brx/mob/d/harrison-apple-iphone-space-gray-64gb/7012687482.html,64gb,apple iOS,,$625,apple iphone x - space gray 64gb unlocked
apple,,,unlocked,2019-11-03 11:13,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xs-max/7012681031.html,256gb,apple iOS,,$600,iphone xs max
apple,,,verizon,2019-11-03 11:29,https://newyork.craigslist.org/mnh/mob/d/new-york-city-iphone-8-plus-256gb/7012680873.html,256gb,apple iOS,,$400,iphone 8 plus 256gb
none,,,att,2019-11-03 11:14,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-gb-att/7009356235.html,256gb,android,,$550,iphone 11 256gb att
apple,black,,unlocked,2019-11-03 11:21,https://newyork.craigslist.org/brx/mob/d/new-york-seeking-for-icloud-devices/7012680636.html,,apple iOS,,$350,seeking for icloud devices
none,,,unlocked,2019-11-03 11:14,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-7-32gb-unlocked-new-in/7008929523.html,32gb,android,,$325,iphone 7 32gb   unlocked new in box
none,,,tmobile,2019-11-03 11:14,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-7-32-unlocked/7004444751.html,,android,,$225,iphone 7 32 unlocked
samsung,purple,like new,tmobile,2019-11-03 11:30,https://newyork.craigslist.org/stn/mob/d/staten-island-samsung-galaxy-s9-plus/7010789409.html,64gb,android,Galaxy S9 + PLUS,$450,samsung galaxy s9 + plus t-mobile
apple,gold,excellent,unlocked,2019-11-03 11:20,https://newyork.craigslist.org/mnh/mob/d/new-york-city-apple-iphone-7-32gb-gsm/7005887633.html,32gb,apple iOS,iphone 7,$50,apple iphone 7 32gb gsm icloud locked smartphone white/gold
samsung,blue,,unlocked,2019-11-03 11:13,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-s10-unlocked/7009735945.html,,other,,$475,samsung galaxy s10 unlocked blue  mint
apple,red,like new,unlocked,2019-11-03 11:32,https://newyork.craigslist.org/lgi/mob/d/westbury-iphone-6-unlock-64-gb/6998668785.html,64 gb,apple iOS,Iphone 6,$175,iphone 6 unlock 64 gb
apple,,,unlocked,2019-11-03 11:38,https://newyork.craigslist.org/mnh/mob/d/new-york-cracked-iphone-7-ic-locked/7012712862.html,,apple iOS,,$70,cracked iphone 7 ic locked
apple,,new,unlocked,2019-11-03 11:42,https://newyork.craigslist.org/brx/mob/d/bronx-brand-new-iphone-11-iphone-11-pro/7012661737.html,64gb,apple iOS,,$700,"brand new iphone 11, iphone 11 pro max"
none,,good,tmobile,2019-11-03 11:39,https://newyork.craigslist.org/que/mob/d/maspeth-lg-g6-mobile/6995784312.html,,android,,$130,lg g6 t-mobile
samsung,black,new,tmobile,2019-11-03 11:41,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-s7-tmobile/7011382706.html,32gb,android,galaxy s7,$150,samsung galaxy s7 tmobile unlocked 32gb att simple ip68 waterproof
samsung s7 edge,gold,like new,tmobile,2019-11-03 12:01,https://newyork.craigslist.org/mnh/mob/d/new-york-city-samsung-galaxy-s7-edge/7012688500.html,,android,S7 Edge,$259,"samsung galaxy s7 edge. unlocked. mint, mint, mint."
apple,black,like new,att,2019-11-03 12:14,https://newyork.craigslist.org/brk/mob/d/brooklyn-apple-iphone-256gb-black-att/7012716845.html,256gb,apple iOS,iPhone x,$500,apple iphone x 256gb black - at&t- excellent condition!
apple,gray,like new,att,2019-11-03 11:59,https://newyork.craigslist.org/mnh/mob/d/edison-new-used-ipphone-7-8-plus-0r/7012718419.html,,apple iOS,,$700,new used ipphone 7//8 plus 0r brand new*pasord*iph00-00one x ['
lg,,like new,unlocked,2019-11-03 12:15,https://newyork.craigslist.org/mnh/mob/d/new-york-lg-fortune-2/7012738657.html,,android,,$60,lg fortune 2
apple,gray,like new,att,2019-11-03 11:56,https://newyork.craigslist.org/mnh/mob/d/edison-new-used-ipphone-7-8-plus-0r/7012718378.html,,apple iOS,,$700,new used ipphone 7//8 plus 0r brand new*pasord*iph00-00one x ['
apple,gray,like new,tmobile,2019-11-03 12:18,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-8-64gb-space-gray-mobile/7007535472.html,64gb,apple iOS,8,$375,iphone 8 64gb space gray t-mobile
apple,,good,unlocked,2019-11-03 12:23,https://newyork.craigslist.org/mnh/mob/d/new-york-iphones-for-sale/7012744459.html,,apple iOS,,$300,iphones for sale
apple,,,unlocked,2019-11-03 12:25,https://newyork.craigslist.org/mnh/mob/d/new-york-2-iphones-for-sale/7012745490.html,,apple iOS,,$450,2 iphones for sale
motorola,black,new,att,2019-11-03 12:37,https://newyork.craigslist.org/mnh/mob/d/new-york-city-moto-g6-unlocked-32-gb/7004484359.html,32 gb,android,Moto G6,$150,moto g6 unlocked 32 gb
nokia,,like new,unlocked,2019-11-03 12:39,https://newyork.craigslist.org/que/mob/d/east-elmhurst-nokia-7-plus/7012755614.html,,android,7 plus,$200,nokia 7 plus
samsung,,,unlocked,2019-11-03 12:56,https://newyork.craigslist.org/mnh/mob/d/new-york-galaxy-a20-unlocked/7012753223.html,,android,,$100,galaxy a20 unlocked
apple,gold,,sprint,2019-11-03 13:06,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-11-pro-max-256gb-sprint/7012774265.html,256gb,apple iOS,,$825,iphone 11 pro max 256gb sprint brand new sealed in the box
none,silver,good,tmobile,2019-11-03 12:41,https://newyork.craigslist.org/brk/mob/d/lg-v30-thinq-mobile-good-condition/7003066919.html,,android,,$200,lg v30 thinq t-mobile  good condition  silver
apple,,good,unlocked,2019-11-03 13:21,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-7-256gb-unlocked/7012785843.html,256gb,apple iOS,iphone 7,$220,iphone 7 256gb unlocked
apple,,like new,att,2019-11-03 13:13,https://newyork.craigslist.org/mnh/mob/d/new-york-city-att-iphone-7plus-256gb/7004941223.html,256gb,apple iOS,,$400,at&t iphone 7plus 256gb
apple,gray,excellent,tmobile,2019-10-27 11:02,https://seattle.craigslist.org/tac/mod/d/tacoma-deal-apple-iphone-with-warranty/7008173484.html,64gb,apple iOS,A1865 A1901 A1902,$549,deal !!! apple iphone x with warranty in tacoma
blackberry,black,,tmobile,2019-11-03 13:29,https://newyork.craigslist.org/mnh/mob/d/new-york-blackberry-key2-le-unlocked/7012791107.html,,blackberry,KEY2 LE,$350,"blackberry key2 le, unlocked"
apple,gray,excellent,att,2019-11-03 13:30,https://newyork.craigslist.org/mnh/mob/d/new-york-unlocked-iphone-256gb-space/6996487140.html,256gb,apple iOS,iPhone X,$520,unlocked iphone x 256gb space grey in perfect condition
samsung,,excellent,unlocked,2019-10-26 14:31,https://seattle.craigslist.org/skc/mod/d/kent-samsung-galaxy-s7-32gb-factory/7007764829.html,32gb,android,,$149,samsung galaxy s7 32gb factory unlocked
apple,gray,new,unlocked,2019-10-28 06:37,https://seattle.craigslist.org/est/mob/d/kirkland-iphone-11-pro-max-space-gray/7008580030.html,64gb,apple iOS,iPhone 11 Pro Max,$1100,iphone 11 pro max space gray 64gb unlocked
none,,good,unlocked,2019-11-03 13:25,https://newyork.craigslist.org/brk/mob/d/lg-g6-as993-good-condition-unlock/7010545259.html,,android,,$125,lg g6 as993  good condition unlock
apple,,excellent,unlocked,2019-10-26 14:33,https://seattle.craigslist.org/skc/mod/d/kent-iphone-7-plus-256gb-factory/7007766129.html,256gb,apple iOS,,$429,iphone 7 plus 256gb factory unlocked
apple,,like new,sprint,2019-11-03 13:26,https://newyork.craigslist.org/que/mob/d/iphone-5-sprint-in-excellent-condition/7012789242.html,,apple iOS,5,$80,iphone 5 sprint in excellent condition $80
apple,gray,,unlocked,2019-11-03 13:44,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-great-condition/7005266237.html,64 gb,apple iOS,,$480,iphone x great condition
apple,rose,excellent,tmobile,2019-10-27 11:06,https://seattle.craigslist.org/sno/mod/d/everett-on-sale-apple-iphone-6s-plus-90/7008176682.html,16gb,apple iOS,iPhone 6+ 6s+ Plus,$199,on sale ! apple iphone 6s plus - 90 day warranty
samsung,,like new,unlocked,2019-11-03 13:28,https://newyork.craigslist.org/que/mob/d/brooklyn-samsung-galaxy-s6/7001676448.html,,android,,$150,samsung galaxy s6
none,,,tmobile,2019-11-03 13:36,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-xr-64gb-new-unlock/7004324456.html,64gb,other,,$600,iphone xr 64gb new unlock
blu,,,unlocked,2019-11-03 14:12,https://newyork.craigslist.org/brk/mob/d/brooklyn-blu-bold-n1/7012821522.html,128gb,android,Bold N1,$170,blu bold n1
apple,,,att,2019-10-28 07:51,https://seattle.craigslist.org/sno/mob/d/lake-stevens-iphone-att-64-gb/7008642726.html,64 gb,apple iOS,X,$55,iphone x at&t 64 gb
apple,,excellent,unlocked,2019-11-03 14:06,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xr/7012817088.html,64 gb,apple iOS,XR,$300,iphone xr
apple,gold,like new,tmobile,2019-10-28 09:07,https://seattle.craigslist.org/see/mob/d/seattle-iphone-xs-max-256gb-gold-mobile/7008617542.html,256gb,apple iOS,,$750,iphone xs max - 256gb - gold - t-mobile
apple,black,good,unlocked,2019-10-28 07:23,https://seattle.craigslist.org/see/mob/d/seattle-iphone-7-plus-black-128gb/7008620558.html,128gb,apple iOS,"iPhone 7 Plus, 128GB",$350,"iphone 7 plus, black 128gb"
samsung,,,unlocked,2019-10-28 07:42,https://seattle.craigslist.org/oly/mob/d/olympia-samsung-gear-iconx-2018/7008635413.html,,android,,$50,samsung gear iconx 2018 wireless earbuds
apple,,,unlocked,2019-11-03 14:15,https://newyork.craigslist.org/lgi/mob/d/east-northport-iphone-256gb-unlocked/7012823749.html,256gb,apple iOS,,$750,iphone x 256gb unlocked with apple care plus.
samsung galaxy s9 g960,purple,like new,tmobile,2019-10-28 10:09,https://seattle.craigslist.org/see/mod/d/seattle-on-sale-samsung-galaxy-s9-s9/7008775942.html,4gb,apple iOS,Galaxy S9+ Plus G965,$299,on sale !!! samsung galaxy s9 & s9 plus 90 day warranty
samsung galaxy s6,blue,new,att,2019-10-28 10:17,https://seattle.craigslist.org/see/mod/d/google-account-lgsamsung/7008783265.html,,other,s6,$39,## google account# lg#samsung
apple,gold,excellent,tmobile,2019-10-28 10:12,https://seattle.craigslist.org/tac/mod/d/tacoma-on-sale-apple-iphone-7-plus-90/7008778990.html,128gb,apple iOS,iPhone 7 Plus,$299,on sale !!! apple iphone 7 plus - 90 day warranty
apple,gold,excellent,tmobile,2019-10-28 10:14,https://seattle.craigslist.org/sno/mod/d/everett-apple-iphone-xs-max-50-down/7008780703.html,64gb,apple iOS,A1921,$50,apple iphone xs max - $50 down today
apple,,good,tmobile,2019-10-28 11:07,https://seattle.craigslist.org/see/mod/d/seattle-unlocked-iphone-6-only-3-left/7008831592.html,64gb,apple iOS,,$139,___ unlocked iphone 6 __ only 3 left __
apple,,new,verizon,2019-10-28 11:31,https://seattle.craigslist.org/see/mob/d/seattle-iphone-gb-brand-new-not-opened/7008849946.html,256gb,apple iOS,iPhone 11,$800,iphone 11 256gb brand new not opened
samsung,,,tmobile,2019-10-28 11:06,https://seattle.craigslist.org/see/mod/d/seattle-unlocked-samsung-galaxy-s8-only/7008830426.html,,android,,$225,___ unlocked samsung galaxy s8 __ only 3 left
samsung,,,tmobile,2019-10-28 11:07,https://seattle.craigslist.org/see/mod/d/seattle-great-deal-unlocked-samsung/7008830960.html,,android,,$149,___ great deal unlocked samsung galaxy s7 active tmobile att metro pcs
apple,gray,like new,unlocked,2019-10-28 11:35,https://seattle.craigslist.org/see/mob/d/seattle-iphone-xs-256gb-space-grey/7005587893.html,256gb,apple iOS,XS,$650,iphone xs 256gb space grey unlocked
apple,,good,tmobile,2019-10-28 11:08,https://seattle.craigslist.org/see/mod/d/seattle-iphone-7-tmobile-metro-pcs/7008832274.html,,apple iOS,,$199,"____ iphone 7 tmobile , metro pcs ____"
samsung,,fair,tmobile,2019-10-28 11:44,https://seattle.craigslist.org/see/mob/d/seattle-unlocked-samsung-galaxy-s7-edge/6997021604.html,32gb,android,Galaxy S7 Edge,$50,unlocked samsung galaxy s7 edge
google,,excellent,att,2019-10-28 11:51,https://seattle.craigslist.org/see/mob/d/seattle-google-pixel-2-64-gb/7006282146.html,64 gb,android,Pixel 2,$175,google pixel 2 64 gb
apple,,,tmobile,2019-10-28 12:01,https://seattle.craigslist.org/sno/mob/d/lynnwood-iphone-7-128gb-factory-unlocked/7008877844.html,128gb,apple iOS,,$275,iphone 7 128gb factory unlocked
apple,gold,like new,att,2019-10-28 12:46,https://seattle.craigslist.org/tac/mob/d/tacoma-like-new-iphone-6s-plus-128/7006784230.html,,apple iOS,,$285,like new iphone 6s plus 128
umx,,excellent,unlocked,2019-10-28 12:49,https://seattle.craigslist.org/see/mob/d/android-smart-phonene-for-tracfone/7003986833.html,,android,,$50,android smart phonene for tracfone
apple,white,like new,verizon,2019-10-28 12:57,https://seattle.craigslist.org/see/mob/d/federal-way-verizon-iphone-11-pro/7008926418.html,,apple iOS,,$850,verizon iphone 11 pro
apple,,good,verizon,2019-10-28 11:53,https://seattle.craigslist.org/oly/mob/d/centralia-iphone-verizon-4/7008868530.html,,apple iOS,iPhone 4,$40,iphone verizon 4
apple,white,excellent,unlocked,2019-10-28 13:12,https://seattle.craigslist.org/est/mob/d/redmond-iphone-256gb-unlocked-white/7008938955.html,256gb,apple iOS,iPhone x,$550,iphone x 256gb unlocked - white
none,,excellent,tmobile,2019-10-28 14:43,https://seattle.craigslist.org/see/mob/d/renton-lg-aristo-3/7009012084.html,16gb,android,,$50,lg aristo 3
apple,black,excellent,tmobile,2019-10-28 14:05,https://seattle.craigslist.org/see/mob/d/seattle-iphone-7-plus-in-perfect/7004788721.html,128 gb,apple iOS,Iphone 7 Plus,$300,iphone 7 plus - in perfect condition
apple,white,excellent,unlocked,2019-10-28 14:13,https://seattle.craigslist.org/see/mob/d/seattle-iphone-gb-white/7008988407.html,16gb,apple iOS,6,$120,iphone 6 - 16gb white
apple,,like new,unlocked,2019-10-28 14:03,https://seattle.craigslist.org/sno/mob/d/mountlake-terrace-iphone-xs-64gb/7008980301.html,64gb,apple iOS,,$610,iphone xs 64gb unlocked
apple,gray,good,unlocked,2019-10-28 14:29,https://seattle.craigslist.org/see/mob/d/mercer-island-iphone-6s-space-gray-64gb/6994604306.html,64gb,apple iOS,iPhone 6S,$165,iphone 6s space gray 64gb
apple,gray,like new,unlocked,2019-10-28 13:46,https://seattle.craigslist.org/see/mob/d/kirkland-iphone-6s-plus-16gb/7008967506.html,16gb,apple iOS,6s Plus,$250,iphone 6s plus 16gb
apple,,new,unlocked,2019-10-28 14:42,https://seattle.craigslist.org/tac/mob/d/lakewood-iphone-8-64gb/7009010914.html,64gb,apple iOS,,$300,iphone 8 64gb
samsung,,,unlocked,2019-10-28 15:20,https://seattle.craigslist.org/see/mob/d/everett-galaxy-s6/7006115761.html,,android,,$95,galaxy s6
apple,,good,unlocked,2019-10-28 15:21,https://seattle.craigslist.org/see/mob/d/seattle-unlocked-iphone-7-128gb/7009039145.html,128gb,apple iOS,,$200,unlocked iphone 7 128gb
apple,gray,excellent,unlocked,2019-10-28 16:45,https://seattle.craigslist.org/see/mob/d/seattle-unlocked-iphone-xs-max-256gb/7009066803.html,256gb,apple iOS,iPhone XS Max,$900,unlocked iphone xs max 256gb w/ airpods
none,black,new,sprint,2019-10-28 16:57,https://seattle.craigslist.org/tac/mob/d/tacoma-flip-slid-phones/7009096432.html,,other,Motorola & Samsung,$600,flip & slid phones
nokia,,,att,2019-10-28 15:52,https://seattle.craigslist.org/see/mob/d/seattle-att-nokia-lumia-920/7009059356.html,,android,,$50,at&t nokia lumia 920
none,,like new,att,2019-10-28 16:57,https://seattle.craigslist.org/tac/mob/d/tacoma-alcatel-ideal-4g-lte/7009098441.html,8gb,android,Alcatel Ideal,$49,alcatel ideal 4g lte
apple,,good,unlocked,2019-10-28 18:06,https://seattle.craigslist.org/est/mob/d/bothell-iphone-5s-and-5c/7009134135.html,,apple iOS,5S and 5C,$130,iphone 5s and 5c
apple,gray,excellent,tmobile,2019-10-28 16:29,https://seattle.craigslist.org/see/mob/d/seattle-tmobile-iphone-64gb-space-gray/7009081750.html,64gb,apple iOS,iPhone X,$500,@@ tmobile iphone x 64gb space gray
apple,rose,excellent,tmobile,2019-10-28 18:38,https://seattle.craigslist.org/sno/mod/d/everett-on-sale-apple-iphone-6s-plus-in/7009150278.html,16gb,apple iOS,iPhone 6+ 6s+ Plus,$199,on sale ! apple iphone 6s plus in everett - 90 day warranty
none,,like new,unlocked,2019-10-28 17:00,https://seattle.craigslist.org/tac/mob/d/tacoma-motorola-moto/7009099910.html,8gb,android,Motorola Moto E,$49,motorola moto e
motorola,,like new,unlocked,2019-10-28 18:37,https://seattle.craigslist.org/tac/mob/d/tacoma-motorola-unlocked-3/7009139693.html,,android,Z 3,$100,motorola  unlocked z 3
apple,,good,unlocked,2019-10-28 18:43,https://seattle.craigslist.org/tac/mob/d/tacoma-iphone-8/7009124396.html,,apple iOS,iPhone 8+,$300,iphone 8+
apple,silver,like new,tmobile,2019-10-28 19:31,https://seattle.craigslist.org/see/mob/d/renton-iphone-silver-64gb-unlocked/7007302995.html,64gb,apple iOS,iPhone X Silver,$495,iphone x (silver) 64gb - unlocked
samsung,,excellent,unlocked,2019-10-28 20:57,https://seattle.craigslist.org/see/mob/d/seattle-galaxy-s7-edge-32gb/7009196658.html,32gb,android,Galaxy S7 edge,$150,galaxy s7 edge 32gb
lg,blue,like new,unlocked,2019-10-28 21:33,https://seattle.craigslist.org/est/mob/d/redmond-lg-g7-thinq-unlocked-google-fi/7009205310.html,64gb,android,G7 ThinQ (LM-G710ULM),$150,"lg g7 thinq (unlocked, google fi)"
coolpad,,excellent,unlocked,2019-10-28 18:52,https://seattle.craigslist.org/tac/mob/d/tacoma-cricket-coolpad-5-screen/7009140686.html,,android,3636A,$40,"cricket coolpad 5"" screen"
